condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RBFK;RNAP;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;tRNAP;AATRS;Ribosome
67;0;0;0.01;0.00077509;2.67523e-12;32.1506;0.00637104;0.15638;0.00886726;0.166235;1.17434e-13;9.36935e-21;0.355069;1.28347e-13;2.34126e-20;4.18883e-19;8.51767e-06;1.28339e-10;0.00446147;2.90383e-11;1.55409e-12;0.0543004;0.00564776;0.00647475;4.12422e-12;7.82735e-14;7.76258e-14;0.0987139;0.000702449;0.00384536;0.00254644;4.4506e-05;0.0461591;0.0507357;0.0168608;0.0222354;0.00167332;6.49572e-12;0.000118978;0.541611;2.13882;7.03855e-05;0.000820942;0.000908149;0.00856273;9.94798e-05;3.89833e-06;0.00192962;0.135735;0.0036451;0.00113407;0.00320157;0.000895476;0.0256815;0.712926;0.0119888;1.31812;0.00987518;0.000231134;0.000432007;2.92135;0.00266169;0.0464563;0.000102404;0.0377935;0.270362;0.00118476;0.000646423;0.000277589;0.00306899;0.000658393;0.000749068;0.0432791;0.000343981;0.804425;1.00582;4.43213;0.20468;0.339778;0.00342679;0.0843609;0.46253;0.000409567;0.000147129;0.000242823;0.0713354;0.406959;2.56101;1.22897e-05;0.0082222;0.00245376;0.009197;0.273182;5.56642e-11;0.0176066;3.3132;0.00599496;0.0172085;0.000102301;0.000148605;0.00213396;0.0168729;0.0015119;0.0794004;0.0798544;0.0804061;0.00446675;0.00430883;3.20668;0.00363926;0.000344345;0.00156067;0.116836;0.0151678;7.14407e-05;0.00782141;1.26266;105.705
67;100;6.016e-05;6.4e-07;0.0012512;5.41567e-12;57.93;0.0115232;0.281784;0.0159646;0.299542;2.39009e-13;1.89837e-20;0.71676;2.63133e-13;1.28701e-13;3.34894e-13;1.91244e-05;2.6003e-10;0.00801417;5.88193e-11;3.15772e-12;0.0978491;0.010139;0.0116631;8.3588e-12;1.58619e-13;1.57257e-13;0.177879;0.00139369;0.0179573;0.00521557;9.00411e-05;0.0226297;0.0990974;0.0349667;0.044272;0.00343658;3.38361e-06;0.000240276;0.954276;3.83941;0.00011908;0.0014282;0.00170005;0.0150802;0.000201089;7.83992e-06;0.00406964;0.275753;0.00641639;0.0019996;0.00563057;0.00163848;0.0524817;1.45566;0.0203817;2.69987;0.00755434;0.000437397;0.000880959;5.24439;0.00538655;0.0818012;0.000186198;0.0778216;0.573377;0.00236913;0.00130936;0.000417954;0.00519453;0.00140025;0.0012805;0.096369;0.000704459;1.55244;1.75617;7.37335;0.429118;1.56063;0.00701945;0.1731;0.937266;0.000879358;0.000296926;0.000494914;0.140133;0.827965;3.97118;2.49612e-05;0.0160532;0.00487956;0.018282;0.552492;1.13017e-10;0.0355503;6.65521;0.0121008;0.0347342;5.43762e-05;0.000266424;0.00409125;0.0344077;0.0031502;0.158261;0.157813;0.144112;0.00840183;0.00756072;6.46675;0.00727207;0.000700043;0.00316186;0.17395;0.0312811;3.58948e-05;0.0150094;5.26727;51.6424
67;200;0.00018432;1.28e-06;0.00135488;6.35036e-12;66.5804;0.0133592;0.32387;0.0183487;0.344281;2.80021e-13;1.40709e-15;0.835199;3.0781e-13;3.18154e-13;5.26292e-13;4.05389e-05;3.04861e-10;0.00921156;6.89637e-11;3.70026e-12;0.112467;0.0116475;0.013405;9.79936e-12;1.8596e-13;1.84374e-13;0.20445;0.00413186;0.0160036;0.00620149;0.000105157;0.0168049;0.143637;0.0437462;0.0499503;0.00410652;1.32448e-05;0.000279977;1.09813;4.37709;0.000134059;0.00164456;0.00196796;0.0172506;0.000235977;9.0592e-06;0.00507153;0.326419;0.00734395;0.0023017;0.00643586;0.00198276;0.0630049;1.71935;0.0232102;3.23351;0.0067714;0.000508036;0.00103924;5.18999;0.00631018;0.0936894;0.000214182;0.095498;0.769496;0.00275091;0.00153455;0.000595034;0.0063716;0.00186783;0.00133507;0.146544;0.000845184;1.57487;1.70427;8.02389;0.536294;1.40254;0.00828964;0.212708;1.10786;0.00113804;0.000350422;0.000583946;0.162475;0.976675;4.25621;2.94959e-05;0.0170071;0.00545127;0.0204141;0.642684;1.32073e-10;0.0413354;7.6534;0.0140499;0.0403929;4.12065e-05;0.000303117;0.00512354;0.0409511;0.00395925;0.183261;0.181168;0.148327;0.00973135;0.00865451;7.44417;0.00856385;0.000831011;0.0037059;0.192729;0.0385918;2.64089e-05;0.0188171;3.92917;38.2144
67;300;0.00043264;2.56e-06;0.00146631;6.95966e-12;71.981;0.0146149;0.350155;0.0198303;0.372222;3.04997e-13;1.15672e-14;0.909758;3.32086e-13;5.61292e-13;6.6313e-13;0.00473515;3.33763e-10;0.00995375;7.5527e-11;4.03726e-12;0.121602;0.0125372;0.0144906;1.07243e-11;2.0355e-13;2.01889e-13;0.221053;0.00374475;0.0147078;0.00693896;0.000114463;0.0133647;0.188169;0.0582732;0.0511339;0.00461942;6.79265e-05;0.000304152;1.17005;4.67035;0.000141544;0.00180764;0.00213726;0.018584;0.00026283;9.72149e-06;0.00615383;0.366671;0.00791692;0.0025066;0.00692608;0.00240752;0.0751791;1.87941;0.0251054;3.58167;0.00612208;0.000553558;0.00113819;5.08186;0.00690449;0.101234;0.000231545;0.120502;0.845896;0.00298836;0.0016793;0.000549487;0.01653;0.00286031;0.00126218;0.157043;0.000954406;1.40577;1.52816;8.35006;0.590466;1.29716;0.0091629;0.258891;1.22921;0.0012193;0.000388663;0.000645239;0.18241;1.07266;4.3696;3.29591e-05;0.0172963;0.00573754;0.0214769;0.698175;1.44501e-10;0.0448688;8.21617;0.0152152;0.0438643;3.32281e-05;0.000322403;0.00620052;0.0464392;0.00511534;0.200976;0.19601;0.147715;0.0105699;0.00933191;7.97205;0.00963253;0.000940851;0.00405422;0.204573;0.0494666;2.08154e-05;0.0228021;3.06308;30.2744
67;400;0.00076032;1.024e-06;0.00152079;7.26757e-12;74.6229;0.0153624;0.363035;0.0205519;0.385914;3.16586e-13;2.25528e-14;0.946883;3.41288e-13;7.84821e-13;1.01589e-12;0.00517326;3.48169e-10;0.0103142;7.88127e-11;4.19729e-12;0.126083;0.0129386;0.0150212;1.11829e-11;2.12294e-13;2.10641e-13;0.229195;0.00356541;0.0139551;0.00741166;0.000118724;0.0115781;0.183774;0.0626487;0.0495283;0.00495075;0.000181193;0.000315156;1.19279;4.79474;0.000143842;0.00191777;0.00222082;0.0192304;0.000283998;9.94803e-06;0.00757628;0.394872;0.00820152;0.00262602;0.00716031;0.00280771;0.0994154;1.94923;0.0261117;3.69894;0.0057074;0.000576608;0.00119962;5.04702;0.00720015;0.105281;0.000239907;0.128379;0.878923;0.00309993;0.0017512;0.000474509;0.029549;0.00303555;0.00125116;0.158952;0.00102698;1.3964;1.61122;8.47642;0.58864;1.24523;0.00974721;0.294989;1.28531;0.00113138;0.000410907;0.000677994;0.215882;1.12351;4.40027;3.55052e-05;0.0179083;0.00588776;0.0220339;0.723104;1.51048e-10;0.046514;8.48904;0.0157379;0.0454992;2.90056e-05;0.000328945;0.00752415;0.052011;0.00755554;0.213143;0.202891;0.146029;0.0109816;0.00966286;8.19063;0.010436;0.00101762;0.00422471;0.21251;0.0528377;1.79162e-05;0.0277;2.58716;26.1449
67;500;0.00090368;2.048e-06;0.0015352;7.35031e-12;75.313;0.0155891;0.366407;0.0207396;0.389498;3.19498e-13;2.67311e-14;0.956817;3.43119e-13;8.63839e-13;1.20228e-12;0.0052268;3.51998e-10;0.0104077;7.96891e-11;4.23819e-12;0.127256;0.0130353;0.0151598;1.13043e-11;2.14614e-13;2.12972e-13;0.231328;0.00347995;0.0137271;0.00757162;0.000119798;0.0111036;0.181807;0.0631293;0.0486429;0.00506199;0.000818968;0.000317791;1.19867;4.82655;0.000144015;0.00194948;0.00224279;0.019398;0.000292129;9.9805e-06;0.00847603;0.403375;0.00827808;0.00266282;0.00721994;0.00291626;0.102864;1.96593;0.0263842;3.72505;0.0055888;0.000582791;0.00122634;5.05071;0.00727857;0.106405;0.000242027;0.129394;0.887177;0.00312847;0.0017703;0.000443217;0.0286091;0.00301472;0.00125125;0.159043;0.00105284;1.39908;1.62224;8.50402;0.585465;1.23258;0.00995788;0.301669;1.29712;0.00109433;0.000417851;0.000687021;0.218226;1.14231;4.4055;3.6457e-05;0.0182788;0.00593816;0.0222212;0.729148;1.52915e-10;0.0469284;8.56563;0.0158667;0.0459153;2.78769e-05;0.000329736;0.00834139;0.0552065;0.00973418;0.217759;0.20457;0.145487;0.0110891;0.00974895;8.24348;0.0107721;0.00103883;0.00426914;0.214979;0.0532514;1.71481e-05;0.0307198;2.4588;25.0465
67;600;0.0011904;4.096e-06;0.00155721;7.46582e-12;76.2836;0.0159522;0.37116;0.0210056;0.39455;3.2324e-13;3.45253e-14;0.97051;3.44648e-13;9.98661e-13;1.58795e-12;0.00192585;3.57277e-10;0.0105425;8.09023e-11;4.29194e-12;0.128912;0.0131703;0.0153555;1.14709e-11;2.17805e-13;2.16192e-13;0.234336;0.00323152;0.0134989;0.00785069;0.000121296;0.0104135;0.201578;0.0638003;0.0468215;0.00525463;0.00408609;0.00032093;1.20417;4.87196;0.000143903;0.0019894;0.0022735;0.0196361;0.000307704;9.98111e-06;0.0104909;0.414458;0.00839199;0.00272436;0.0073038;0.0030712;0.105003;1.98655;0.0267997;3.75776;0.0054066;0.000591756;0.00128404;5.04295;0.00738634;0.108177;0.000244971;0.13068;0.895865;0.00316584;0.00179676;0.000384014;0.0287798;0.0029557;0.00125492;0.1579;0.00109564;1.4048;1.63462;8.54032;0.579141;1.2273;0.0103247;0.306864;1.31136;0.00103077;0.000429339;0.00070163;0.217506;1.17076;4.42328;3.82731e-05;0.0190357;0.00601277;0.0224989;0.736502;1.7072e-05;0.0474565;8.67044;0.0160268;0.0464533;2.62212e-05;0.000329989;0.0101986;0.0666531;0.016964;0.226619;0.206773;0.144458;0.0112385;0.00987112;8.31043;0.0116394;0.00107701;0.00432903;0.219753;0.0537794;1.60281e-05;0.0375834;2.27268;23.448
67;700;0.00150006;1.6384e-06;0.00157344;7.55372e-12;77.0029;0.0162641;0.374695;0.0212042;0.398309;3.2585e-13;4.20485e-14;0.980922;3.44979e-13;1.12151e-12;2.01873e-12;0.00529719;3.61241e-10;0.0106449;8.18172e-11;4.33022e-12;0.130145;0.0132674;0.0155012;1.15953e-11;2.20196e-13;2.18617e-13;0.236575;0.00313298;0.013278;0.00813723;0.000122416;0.00989575;0.20078;0.0641506;0.0449918;0.00544693;0.00286653;0.000322804;1.20682;4.90636;0.000143271;0.00200873;0.00229637;0.0198139;0.00032513;9.93946e-06;0.0114236;0.420797;0.00848218;0.00278179;0.00736503;0.00321763;0.106642;2.00109;0.0271195;3.78237;0.00526558;0.000598728;0.00137959;5.03549;0.00746694;0.109702;0.000247074;0.131313;0.900081;0.00319219;0.00181761;0.000327939;0.0276532;0.0028733;0.00125789;0.156417;0.00113292;1.40467;1.6275;8.57161;0.574039;1.2228;0.010679;0.308768;1.3213;0.000976923;0.000440179;0.00071583;0.219285;1.19101;4.44685;4.03173e-05;0.0198367;0.00606899;0.0227091;0.74128;9.55353e-05;0.0478192;8.74793;0.0161329;0.0468301;2.49755e-05;0.000328962;0.0112888;0.077499;0.0209341;0.234367;0.210208;0.144063;0.0113487;0.00996128;8.35991;0.0140962;0.00111455;0.00437261;0.224507;0.0540341;1.5189e-05;0.0416266;2.13116;22.2475
67;800;0.0017278;3.2768e-06;0.00158207;7.60351e-12;77.3941;0.0164564;0.376626;0.0213124;0.400361;3.2722e-13;4.70928e-14;0.986712;3.44756e-13;1.20124e-12;2.33715e-12;0.00340602;3.63459e-10;0.0107011;8.23314e-11;4.35064e-12;0.130819;0.0133163;0.0155808;1.16646e-11;2.21533e-13;2.19977e-13;0.237799;0.00310747;0.0131186;0.00835287;0.000123042;0.00960247;0.199356;0.0643448;0.0437594;0.00558674;0.00280622;0.000323592;1.20748;4.92484;0.00014251;0.00201388;0.00230892;0.0199107;0.000338996;9.89317e-06;0.0114761;0.423357;0.00853392;0.00282078;0.00739735;0.0033292;0.107521;2.00913;0.0272923;3.79698;0.00518413;0.000602689;0.00151301;5.03389;0.00751188;0.110664;0.000248145;0.131624;0.905227;0.00320264;0.00183623;0.000299883;0.0269827;0.00281486;0.00125865;0.156638;0.00115778;1.40458;1.63123;8.5883;0.571282;1.21834;0.010917;0.309542;1.32695;0.000944438;0.000447615;0.000725479;0.220085;1.20118;4.46109;4.19644e-05;0.0204409;0.00610212;0.0228336;0.743573;0.000169955;0.0479995;8.7892;0.0161824;0.0470214;2.42696e-05;0.000327496;0.0115968;0.0781048;0.0211364;0.239115;0.212906;0.14388;0.0114086;0.0100098;8.38882;0.020802;0.00113991;0.00439624;0.227711;0.0541622;1.47149e-05;0.0427794;2.05033;21.567
67;900;0.00198797;1.31072e-06;0.00159012;7.65037e-12;77.7503;0.0166493;0.378391;0.0214107;0.402237;3.28427e-13;5.24698e-14;0.992045;3.44218e-13;1.284e-12;2.69706e-12;0.0053286;3.65527e-10;0.0107519;8.28119e-11;4.36889e-12;0.131436;0.0133557;0.0156534;1.17289e-11;2.22778e-13;2.21247e-13;0.238918;0.00306538;0.0129645;0.00861606;0.000123627;0.00932783;0.197616;0.0645077;0.0424668;0.00575141;0.00273927;0.000324103;1.20719;4.9412;0.000141382;0.00201482;0.00232041;0.0199987;0.00035665;9.83047e-06;0.0113881;0.425135;0.00858287;0.00286396;0.00742564;0.00346471;0.108172;2.01659;0.0274436;3.81106;0.00510688;0.000606399;0.00191145;5.04108;0.00755359;0.111672;0.000249031;0.131854;0.911278;0.00320454;0.00187013;0.000283198;0.0264178;0.00274899;0.00125946;0.157392;0.00118557;1.4081;1.62862;8.60158;0.568885;1.21352;0.0111674;0.310077;1.33236;0.000912763;0.000455871;0.000735907;0.220732;1.20962;4.47327;4.40919e-05;0.0211497;0.00613451;0.0229557;0.745458;0.00025845;0.0481492;8.82578;0.0162208;0.0471835;2.36082e-05;0.000325205;0.0118223;0.0778074;0.0209679;0.244293;0.21564;0.143606;0.0114627;0.0100534;8.41673;0.0218285;0.00116756;0.00441766;0.231133;0.0542583;1.42717e-05;0.0436298;1.97428;20.9293
